available;categoryId;cpa;currencyId;delivery;description;discount;id;manufacturer_warranty;market_category;model;modified_time;name;oldprice;param;pickup;picture;price;real_category_name;sales_notes;store;type;typePrefix;url;vendor;vendorCode,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2294-01;true;Женщинам > Одежда > Платья;0;0;Платье Historia Naturalis RESALE;0;0;true;https://kanceptkrama.by/image/catalog/resale/img_4776.jpg;200;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/krama-resale/plate-historia-naturalis-resale-2294-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2296-3;true;Женщинам > Одежда > Платья;0;0;Платье LE BLEU ;0;0;true;https://kanceptkrama.by/image/catalog/photos/10MOTIFS/unnamed(4).jpg;180;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-le-bleu-2296-3-3;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2268-09;true;Женщинам > Одежда > Платья;0;0;Платье Loverani RESALE;0;0;true;https://kanceptkrama.by/image/catalog/resale/_94a3517.jpg;130;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/krama-resale/plate-loverani-resale-2268-09-09;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1701-01;true;Женщинам > Одежда > Платья;0;0;Платье «Птички»;0;0;true;https://kanceptkrama.by/image/catalog/photos/taya/110efca6-229a-4fe6-bf9f-2ddb3bfe71dd.jpeg;180;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-ptichki-1701-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2122-21;true;Женщинам > Одежда > Платья;0;0;Платье алое на запах;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/2/10.jpg;140;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-aloe-na-zapah;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2121-21;true;Женщинам > Одежда > Платья;0;0;Платье алое с воланами;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/1/7.jpg;230;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-aloe-s-volanami;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2128-21;true;Женщинам > Одежда > Платья;0;0;Платье Барбара;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/8/38.jpeg;190;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-barbara;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2286-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ БАРХАТНОЕ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/6/194.jpg;160;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-barhatnoe;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2287-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ БАРХАТНОЕ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/7/195.jpg;160;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-barhatnoe-2287;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2288-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ БАРХАТНОЕ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/8/196.jpg;160;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-barhatnoe-2288;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1209-01;true;Женщинам > Одежда > Платья;0;0;Платье Бергман;0;0;true;https://kanceptkrama.by/image/catalog/photos/historianaturalis/legkiekostjumy/e6a93272-9224-428b-b232-f8b78f05eade.jpeg;190;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-bergman-1209-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;961-01;true;Женщинам > Одежда > Платья;0;0;Платье блестящее ассиметричного кроя;0;0;true;https://kanceptkrama.by/image/catalog/photos/loverani/87bb10a6-5f15-43fd-8e85-2426a49ddc8a.jpeg;480;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-blestyashchee-assimetrichnogo-kroya-961-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2134-21;true;Женщинам > Одежда > Платья;0;0;Платье Букетики;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/4/34.jpeg;210;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-buketiki;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1196-0102;true;Женщинам > Одежда > Платья;0;0;Платье в бельевом стиле бежевое;0;0;true;https://kanceptkrama.by/image/catalog/photos/elenakazak/28f58a6e-9623-4673-a86d-4d114539cacc.jpeg;234;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-v-belevom-stile-bezhevoe-1196-0102-0102;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1193-0101;true;Женщинам > Одежда > Платья;0;0;Платье в бельевом стиле голубое;0;0;true;https://kanceptkrama.by/image/catalog/photos/elenakazak/696be2b3-0280-43c4-a7ab-40111f606454.jpeg;234;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-v-belevom-stile-goluboe-1193-0101-0101;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1235-1;true;Женщинам > Одежда > Платья;0;0;Платье в бельевом стиле Мята;0;0;true;https://kanceptkrama.by/image/catalog/photos/elenakazak/94747b6b-8ec7-4de4-9d13-bba1818a7401.jpeg;234;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-v-belevom-stile-myata-1235-1-1;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1194-0101;true;Женщинам > Одежда > Платья;0;0;Платье в бельевом стиле пудровое;0;0;true;https://kanceptkrama.by/image/catalog/photos/elenakazak/1f336f43-d438-4abb-b89d-d90de9d06208.jpeg;234;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-v-belevom-stile-pudrovoe-1194-0101-0101;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1345-05;true;Женщинам > Одежда > Платья;0;0;Платье в диагональную полосу;0;0;true;https://kanceptkrama.by/image/catalog/photos/ajsveronika/2d039a4a-a9bf-4c43-b407-abfe6aac8984.jpeg;200;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-v-diagonalnuyu-polosu-1345-05-05;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;956-10;true;Женщинам > Одежда > Платья;0;0;Платье в пайетки ;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/980a8817-3cfe-401c-9fa1-84cbd0385cb1.jpeg;790;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-v-pajetki-956-10-10;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2132-21;true;Женщинам > Одежда > Платья;0;0;Платье в цветы;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/2/25.jpg;230;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-v-tsvety;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2038-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ ВИСКОЗНОЕ С БАНТОМ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/8/169.JPG;140;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-viskoznoe-s-bantom;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1108-01;true;Женщинам > Одежда > Платья;0;0;Платье Джульетта ;0;0;true;https://kanceptkrama.by/image/catalog/photos/historianaturalis/80ffffd3-450d-493d-80cc-4adfb372e2f1.jpeg;350;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-dzhuletta-1108-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;788-24;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/img_0716.jpg;590;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-zhenskoe-788-24;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1078-108;true;Женщинам > Одежда > Платья;0;0;Платье женское ;0;0;true;https://kanceptkrama.by/image/catalog/photos/loverani/3feb79b8-9d27-411b-8d79-e760d3cab68c.jpeg;360;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-zhenskoe-1078-108-108;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1941-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/1/10048p1.jpg;190;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1941;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1940-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/0/10048g1.jpg;190;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1940;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1942-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/2/10048c1.jpg;190;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1942;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;782-18;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/img_5975.jpg;650;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-zhenskoe-782-18-aps18;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1943-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/3/10049b1.jpg;270;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1943;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1944-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/4/10049g1.jpg;270;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1944;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1937-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/7/100421.jpg;250;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1937;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1984-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/4/10055b1.jpg;220;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1984;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1985-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/5/100551b1.jpg;220;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1985;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1986-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/6/100551s1.jpg;220;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1986;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1987-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/7/10061b1.jpg;220;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1987;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1988-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/8/10061g1.jpg;220;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1988;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1997-12;true;Женщинам > Одежда > Платья;0;0;Платье женское;0;0;true;https://kanceptkrama.by/image/catalog/photos/murmur/7/10055w1.jpg;235;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-genskoe-1997;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;955-108;true;Женщинам > Одежда > Платья;0;0;Платье женское Арт. 108;0;0;true;https://kanceptkrama.by/image/catalog/photos/loverani/a5c6c1a6-74c6-4145-9018-d771b43dd7d3.jpeg;440;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-zhenskoe-art-108-955-108-108;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2001-182;true;Женщинам > Одежда > Платья;0;0;Платье женское на высокий рост;0;0;true;https://kanceptkrama.by/image/catalog/photos/overq/d1456fac-e25e-477c-a65d-c43c841d70ce.jpeg;75;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-zhenskoe-na-vysokij-rost-2001-182-182;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;783-19;true;Женщинам > Одежда > Платья;0;0;Платье женское шелковое с прозрачным верхом;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/img_5978.jpg;650;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-zhenskoe-shelkovoe-s-prozrachnym-verhom-783-19-apb19;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1805-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ ЗАМШЕВОЕ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/5/5.jpg;150;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/yubki-10/plate-zamshevoe;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1344-04;true;Женщинам > Одежда > Платья;0;0;Платье зелёное в цветочный принт;0;0;true;https://kanceptkrama.by/image/catalog/photos/ajsveronika/dd64e337-a87a-4fb6-8545-5af864bc6be9.jpeg;220;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-zelyonoe-v-cvetochnyj-print-1344-04-04;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2106-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ ИЗ ВИСКОЗЫ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/6/159.JPG;155;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-iz-viskozy;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2285-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ ИЗ ВИСКОЗЫ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/5/191.jpg;155;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-iz-viskozy-2285;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2107-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ ИЗ ВИСКОЗЫ В ЛИСТОЧКИ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/7/162.JPG;155;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-iz-viskozy-v-listochki;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2108-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ ИЗ ВИСКОЗЫ НА ЗАПАХ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/8/164.JPG;140;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-iz-viskozy-na-zapah;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2109-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ ИЗ ВИСКОЗЫ НА ЗАПАХ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/9/166.JPG;140;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-iz-viskozy-na-zapah-2109;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1195-0102;true;Женщинам > Одежда > Платья;0;0;Платье из органзы ;0;0;true;https://kanceptkrama.by/image/catalog/photos/elenakazak/6ab4b18e-5266-4fa7-ad65-d90612ccccdb.jpeg;250;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-iz-organzy-1195-0102-0102;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1384-03;true;Женщинам > Одежда > Платья;0;0;Платье из хлопка чёрное ;0;0;true;https://kanceptkrama.by/image/catalog/photos/taya/236054fb-7a99-4851-b0ae-e16f65095b48.jpeg;220;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-iz-hlopka-chyornoe-1384-03-03;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1202-01;true;Женщинам > Одежда > Платья;0;0;Платье из шерстяной ткани на поясе;0;0;true;https://kanceptkrama.by/image/catalog/photos/loverani/c045a29f-07cc-4a96-8b5e-fb504a3e678a.jpeg;300;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-iz-sherstyanoj-tkani-na-poyase-1202-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2131-21;true;Женщинам > Одежда > Платья;0;0;Платье из шифона Мечтательница;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/1/81.jpg;230;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-iz-shifona-mechtatelnitsa;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2133-21;true;Женщинам > Одежда > Платья;0;0;Платье Кветка;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/3/32.jpeg;180;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-kvetka;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1907-01;true;Женщинам > Одежда > Платья;0;0;Платье коллекция Рогнеда ;0;0;true;https://kanceptkrama.by/image/catalog/photos/ragneda/834d6c17-7656-44e1-a8d4-b7719dcf9b1b.jpeg;230;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-kollekciya-rogneda-1907-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2017-001;true;Женщинам > Одежда > Платья;0;0;Платье льняное;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidova/len/img_9540.jpg;250;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-lnyanoe-2017-001-001;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1837-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ НА БРЕТЕЛЯХ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/7/79.jpg;180;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-na-bretelyah;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1838-04;true;Женщинам > Одежда > Платья;0;0;ПЛАТЬЕ НА БРЕТЕЛЯХ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/8/81.jpg;180;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-na-bretelyah-1838;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2146-21;true;Женщинам > Одежда > Платья;0;0;Платье нарядное Вафельное;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/6/95.jpg;190;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-naryadnoe-vafelnoe;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;941-DRESS VOLAN 2;true;Женщинам > Одежда > Платья;0;0;Платье нарядное из кружева;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/platjanovyjgod/603e8b4c-62e8-44e4-abec-72b53145d319.jpeg;250;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-naryadnoe-iz-kruzheva-941-dress-volan-2-dress-volan-2;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1381-189;true;Женщинам > Одежда > Платья;0;0;Платье нарядное с кружевом;0;0;true;https://kanceptkrama.by/image/catalog/photos/davidova/platja/eabcb973-cd0d-4f09-b87c-bcfa30bdbf48.jpeg;205;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-naryadnoe-s-kruzhevom-1381-189-189;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2297-03;true;Женщинам > Одежда > Платья;0;0;Платье нежно-розовое асимметричное;0;0;true;https://kanceptkrama.by/image/catalog/photos/10MOTIFS/img_2389.jpg;180;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-nezhno-rozovoe-asimmetrichnoe-2297-03-03;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2069-38;true;Женщинам > Одежда > Платья;0;0;Платье Орео;0;0;true;https://kanceptkrama.by/image/catalog/photos/historianaturalis/avgust/img_0412.jpg;420;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-oreo-2069-38-38;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;2092-302;true;Женщинам > Одежда > Платья;0;0;Платье полуприлегающего силуэта;0;0;true;https://kanceptkrama.by/image/catalog/photos/vladini/img_0624.jpg;182;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-poluprilegayushchego-siluehta-2092-302-302;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1126-PL01;true;Женщинам > Одежда > Платья;0;0;Платье расшитое;0;0;true;https://kanceptkrama.by/image/catalog/photos/unomasuno/a4e83276-985e-4762-827e-2d44e083caab.jpeg;350;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/povsednevnye-platya/plate-rasshitoe-1126-pl01-pl01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Платья;1;BYN;true;0;0;1127-C001;true;Женщинам > Одежда > Платья;0;0;Платье расшитое;0;0;true;https://kanceptkrama.by/image/catalog/photos/unomasuno/02fff9ab-595f-4558-bba7-28b6b1d4a612.jpeg;300;Платье;Оплата после примерки.;true;vendor.model;Платье;https://kanceptkrama.by/woman/platya/naryadnye-platya/plate-rasshitoe-1127-c001-c001;kanceptkrama;0,,,
